chaps_id,CalfID,entry_date,weight,hip_height,frame_score,back_fat,rib_eye,marbling,scrotum_circum,scrotum_date,pelvic_area,pelvic_date,status,notes,365_day_weight,stage
257,A3164,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
258,A3165,2014-02-11,508,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",700.59,R
259,A3166,2014-02-11,520,0,0,0,0,0,0,,0,,TRUE,SPAY 05/12/2014    SOLD 10/16/2014,711.28,R
260,A3176,2014-02-11,594,0,0,0,0,0,0,,0,,TRUE,SPAY 05/12/2014    SOLD 10/16/2014,784.99,R
261,A3177,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
262,A3187,2014-02-11,496,0,0,0,0,0,0,,0,,TRUE,SPAY 05/12/2014,712.87,R
263,A3193,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
264,A3194,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
265,A3195,2014-02-11,630,0,0,0,0,0,0,,0,,TRUE,SPAY 05/12/2014,872.48,R
266,A3198,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
267,A3199,2014-02-11,658,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",900.56,R
268,A3200,2014-02-11,658,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",895.47,R
269,A3201,2014-02-11,532,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",730.2,R
270,A3206,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
271,A3210,2014-02-11,478,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",712.53,R
272,A3211,2014-02-11,628,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",848.68,R
273,A3212,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
274,A3218,2014-02-11,494,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",707.82,R
275,A3219,2014-02-11,354,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",557.71,R
276,A3221,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
277,A3222,2014-02-11,544,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",701.15,R
278,A3224,2014-02-11,546,0,0,0,0,0,0,,0,,TRUE,"SPAY 05/12/2014
SOLD 10/16/2014",710.19,R
279,AMS01,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
280,AMS06,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
281,B4001,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
282,B4002,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
283,B4003,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
284,B4004,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
285,B4006,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
286,B4007,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
287,B4009,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
288,B4011,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
289,B4012,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
290,B4013,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
291,B4014,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
292,B4015,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
293,B4016,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
294,B4021,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
295,B4022,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
296,B4023,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
297,B4024,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
298,B4027,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
299,B4028,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
300,B4029,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
301,B4030,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
302,B4031,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
303,B4033,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
304,B4037,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
305,B4038,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
306,B4039,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
307,B4041,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
308,B4042,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
309,B4045,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
310,B4047,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
311,B4052,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
312,B4053,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
313,B4057,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
314,B4058,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
315,B4060,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
316,B4063,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
317,B4064,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
318,B4067,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
319,B4069,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
320,B4077,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
321,B4078,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
322,B4079,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
323,B4088,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
324,B4089,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
325,B4095,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
326,B4096,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
327,B4102,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
328,B4108,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
329,B4110,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
330,B4111,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
331,B4112,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
332,B4114,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
333,B4118,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
334,B4127,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
335,B4128,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
336,B4129,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
337,B4130,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
338,B4131,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
339,B4132,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
340,B4133,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
341,B4137,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
342,B4148,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
343,B4149,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
344,B4153,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
345,B4154,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
346,B4160,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
347,B4164,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
348,B4165,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
349,B4167,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
350,B4171,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
351,B4172,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
352,B4177,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
353,B4189,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
354,B4192,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
355,B4196,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
356,B4197,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
357,B4200,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
358,B4201,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
359,B4202,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
360,B4208,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
361,BMS01,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
362,BMS02,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
363,BMS04,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
364,D503,1990-10-22,565,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
365,D531,1990-10-22,574,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
366,R075,1990-10-22,575,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
367,R5035,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
368,R5125,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
369,R5132,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
370,S6048,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
371,S6063,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
372,S6072,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
373,S6093,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
374,S6095,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
375,S6096,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
376,S6113,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
377,S6121,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
378,S6172,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
379,T7007,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
380,T7009,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
381,T7011,2007-10-19,416,0,0,0,0,0,0,,0,,TRUE,,596.89,R
382,T7014,2007-10-19,426,0,0,0,0,0,0,,0,,TRUE,,545.75,R
383,T7064,2007-10-19,530,0,0,0,0,0,0,,0,,TRUE,,704.6,R
384,T7087,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
385,T7107,2007-10-19,474,0,0,0,0,0,0,,0,,TRUE,,555.58,R
386,T7109,2007-10-19,386,0,0,0,0,0,0,,0,,TRUE,,538.56,R
387,T7116,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
388,T7124,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
389,T7131,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
390,T7163,2007-10-19,420,0,0,0,0,0,0,,0,,TRUE,,609.25,R
391,T7166,2007-10-19,430,0,0,0,0,0,0,,0,,TRUE,,672.83,R
392,T7209,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
393,T7290,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
394,T7291,2007-10-19,278,0,0,0,0,0,0,,0,,TRUE,,512.37,R
395,U8001,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
396,U8004,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
397,U8007,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
398,U8008,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
399,U8010,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
400,U8020,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
401,U8032,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
402,U8044,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
403,U8045,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
404,U8055,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
405,U8056,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
406,U8057,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
407,U8058,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
408,U8080,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
409,U8091,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
410,U8093,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
411,U8094,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
412,U8104,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
413,U8117,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
414,U8133,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
415,U8150,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
416,U8154,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
417,U8163,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
418,U8180,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
419,U8189,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
420,U8190,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
421,U8191,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
422,U8200,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
423,U8205,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
424,U8242,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
425,U8255,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
426,U8256,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
427,U8262,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
428,U8263,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
429,U8268,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
430,U8270,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
431,U8271,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
432,U8276,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
433,U8277,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
434,U8278,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
435,U8300,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
436,U8303,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
437,U8305,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
438,U8310,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
439,U8313,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
440,U8314,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
441,U8316,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
442,U8317,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
443,UMS3,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
444,UMS4,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
445,W9048,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
446,W9051,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
447,W9052,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
448,W9053,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
449,W9057,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
450,W9058,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
451,W9059,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
452,W9060,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
453,W9069,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
454,W9072,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
455,W9073,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
456,W9076,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
457,W9077,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
458,W9089,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
459,W9107,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
460,W9108,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
461,W9109,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
462,W9120,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
463,W9123,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
464,W9124,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
465,W9125,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
466,W9148,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
467,W9157,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
468,W9158,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
469,W9178,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
470,W9186,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
471,W9187,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
472,W9188,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
473,W9189,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
474,W9196,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
475,W9207,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
476,W9208,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
477,W9214,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
478,W9215,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
479,W9217,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
480,W9224,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
481,W9227,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
482,W9235,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
483,W9240,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
484,W9245,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
485,W9251,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
486,WMS1,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
487,X0003,,0,0,0,0,0,0,0,,0,,TRUE,,591.79,R
488,X0009,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
489,X0011,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
490,X0012,,0,0,0,0,0,0,0,,0,,TRUE,,570.01,R
491,X0016,,0,0,0,0,0,0,0,,0,,TRUE,,578.89,R
492,X0019,,0,0,0,0,0,0,0,,0,,TRUE,,584.23,R
493,X0020,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
494,X0023,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
495,X0025,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
496,X0026,,0,0,0,0,0,0,0,,0,,TRUE,,577.05,R
497,X0029,,0,0,0,0,0,0,0,,0,,TRUE,,594.45,R
498,X0030,,0,0,0,0,0,0,0,,0,,TRUE,,588.67,R
499,X0032,,0,0,0,0,0,0,0,,0,,TRUE,,605.73,R
500,X0033,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
501,X0034,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
502,X0035,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
503,X0036,,0,0,0,0,0,0,0,,0,,TRUE,,594.41,R
504,X0039,,0,0,0,0,0,0,0,,0,,TRUE,,615.57,R
505,X0040,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
506,X0041,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
507,X0042,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
508,X0044,,0,0,0,0,0,0,0,,0,,TRUE,,620.98,R
509,X0045,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
510,X0047,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
511,X0048,,0,0,0,0,0,0,0,,0,,TRUE,,597.15,R
512,X0049,,0,0,0,0,0,0,0,,0,,TRUE,,546.24,R
513,X0052,,0,0,0,0,0,0,0,,0,,TRUE,,528.36,R
514,X0053,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
515,X0054,,0,0,0,0,0,0,0,,0,,TRUE,,536.12,R
516,X0056,,0,0,0,0,0,0,0,,0,,TRUE,,562.74,R
517,X0059,,0,0,0,0,0,0,0,,0,,TRUE,,594.89,R
518,X0060,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
519,X0061,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
520,X0062,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
521,X0069,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
522,X0070,,0,0,0,0,0,0,0,,0,,TRUE,,622.84,R
523,X0071,,0,0,0,0,0,0,0,,0,,TRUE,,540.95,R
524,X0072,,0,0,0,0,0,0,0,,0,,TRUE,,619.32,R
525,X0073,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
526,X0077,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
527,X0085,,0,0,0,0,0,0,0,,0,,TRUE,,622.85,R
528,X0091,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
529,X0095,,0,0,0,0,0,0,0,,0,,TRUE,,613.67,R
530,X0097,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
531,X0100,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
532,X0112,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
533,X0113,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
534,X0123,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
535,X0124,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
536,X0125,,0,0,0,0,0,0,0,,0,,TRUE,,625.65,R
537,X0126,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
538,X0128,,0,0,0,0,0,0,0,,0,,TRUE,,476.76,R
539,X0129,,0,0,0,0,0,0,0,,0,,TRUE,,533.26,R
540,X0144,,0,0,0,0,0,0,0,,0,,TRUE,,555.56,R
541,X0145,,0,0,0,0,0,0,0,,0,,TRUE,,660.5,R
542,X0146,,0,0,0,0,0,0,0,,0,,TRUE,,589.94,R
543,X0155,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
544,X0157,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
545,X0167,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
546,X0172,,0,0,0,0,0,0,0,,0,,TRUE,,563.89,R
547,X0188,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
548,X0195,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
549,X0196,,0,0,0,0,0,0,0,,0,,TRUE,,578.73,R
550,X0197,,0,0,0,0,0,0,0,,0,,TRUE,,708.64,R
551,X0202,,0,0,0,0,0,0,0,,0,,TRUE,,602.01,R
552,X0226,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
553,X0240,,0,0,0,0,0,0,0,,0,,TRUE,,0,R
554,X0248,,0,0,0,0,0,0,0,,0,,TRUE,,704.7,R
555,XMS1,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
556,XMS10,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
557,XMS11,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
558,XMS14,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
559,XMS15,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
560,XMS2,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
561,XMS4,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
562,XMS7,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
563,Y1003,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
564,Y1005,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
565,Y1009,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
566,Y1013,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
567,Y1014,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
568,Y1015,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
569,Y1017,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
570,Y1018,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
571,Y1023,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
572,Y1026,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
573,Y1028,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
574,Y1029,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
575,Y1030,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
576,Y1031,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
577,Y1032,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
578,Y1036,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
579,Y1038,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
580,Y1039,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
581,Y1040,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
582,Y1042,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
583,Y1044,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
584,Y1045,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
585,Y1046,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
586,Y1047,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
587,Y1048,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
588,Y1049,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
589,Y1052,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
590,Y1053,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
591,Y1055,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
592,Y1056,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
593,Y1057,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
594,Y1058,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
595,Y1059,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
596,Y1060,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
597,Y1061,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
598,Y1062,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
599,Y1063,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
600,Y1064,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
601,Y1067,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
602,Y1068,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
603,Y1069,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
604,Y1070,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
605,Y1071,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
606,Y1072,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
607,Y1075,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
608,Y1076,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
609,Y1077,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
610,Y1081,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
611,Y1085,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
612,Y1086,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
613,Y1087,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
614,Y1088,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
615,Y1091,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
616,Y1102,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
617,Y1103,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
618,Y1118,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
619,Y1119,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
620,Y1130,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
621,Y1141,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
622,Y1143,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
623,Y1146,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
